cluster	Exp
EOG72RWS3	43.94449922
EOG72RWS4	55.35288766
EOG72RWS5	142.0696157
EOG72RWS6	76.82573728
EOG72RWS7	250.400932
EOG72RWS8	1.332785721
EOG72RWS9	2.266723801
EOG72RWSB	132.0489367
EOG72RWSC	199.0657564
EOG72RWSD	17.46333423
EOG72RWSF	124.6538337
EOG72RWSG	13.92941097
EOG72RWSH	19.61540638
EOG72RWSJ	0.720610649
EOG72RWSK	51.00584719
EOG72RWSM	15.03230057
EOG72RWSN	73.43735374
EOG72RWSP	10.01079706
EOG72RWSQ	195.3785007
EOG72RWSR	232.5707621
EOG72RWSS	2.15953908
EOG72RWST	188.4611572
EOG72RWSV	443.7098776
EOG72RWSW	8.410360419
EOG72RWSX	1.814041511
EOG72RWSZ	964.8086317
EOG72RWT0	129.3136778
EOG72RWT1	0.948930889
EOG72RWT2	1.963759516
EOG72RWT3	220.5449768
EOG72RWT4	355.0337242
EOG72RWT5	190.524444
EOG72RWT7	147.2285959
EOG72RWT8	1.400826374
EOG72RWT9	219.9307179
EOG72RWTB	0.359295973
EOG72VS13	68.9894097
EOG72VS14	15.08161178
EOG72VS15	13.35217212
EOG72VS16	175.5156618
EOG72VS17	513.9798743
EOG72VS18	80.00877691
EOG72VS19	5.767940263
EOG72VS1B	77.71795787
EOG72VS1C	116.4701255
EOG72VS1F	33.16217551
EOG72VS1G	74.21702878
EOG72VS1H	18.06579545
EOG72VS1J	112.2006931
EOG72VS1K	1.437018913
EOG72VS1M	130.6688481
EOG72VS1P	163.6667467
EOG72VS1Q	14.2603424
EOG72VS1R	135.5784219
EOG72VS1S	98.93392951
EOG72VS1T	1.108061783
EOG72VS1V	10.82955116
EOG72VS1X	18.78063824
EOG72VS1Z	16.10238891
EOG72VS20	5.319225488
EOG72VS22	113.6375128
EOG72VS23	50.90456038
EOG72VS24	1.089250696
EOG72VS25	249.3659573
EOG72VS27	143.8527935
EOG72VS28	0.784062458
EOG72VS29	8.461291571
EOG72VS2C	106.7098522
EOG72ZN7W	22.97659168
EOG72ZN7X	48.48966071
EOG72ZN7Z	27.58881938
EOG72ZN80	31.55554208
EOG72ZN81	1.063213228
EOG72ZN82	79.72506997
EOG72ZN83	75.07445368
EOG72ZN84	6.298494713
EOG72ZN85	125.2154367
EOG72ZN86	65.31861037
EOG72ZN87	7.480157548
EOG72ZN88	52.78044781
EOG72ZN89	7.820266039
EOG72ZN8B	958.8895174
EOG72ZN8C	196.4485595
EOG72ZN8D	66.28213494
EOG72ZN8F	65.05004447
EOG72ZN8G	28.57287487
EOG72ZN8H	624.538965
EOG72ZN8J	121.2873201
EOG72ZN8K	113.2241528
EOG72ZN8M	46.35246518
EOG72ZN8N	50.59902782
EOG72ZN8P	12.20035961
EOG72ZN8Q	30.95811969
EOG72ZN8R	9.207124031
EOG72ZN8T	99.11413862
EOG72ZN8V	0.733080999
EOG72ZN8W	302.4484282
EOG72ZN8X	110.0538662
EOG72ZN8Z	1568.865545
EOG72ZN90	2.451154292
EOG72ZN91	5.291500007
EOG72ZN93	29.10291219
EOG72ZN95	1483.078408
EOG732HGV	67.01418096
EOG732HGW	47.27343662
EOG732HGX	2.299041217
EOG732HGZ	91.44549894
EOG732HH0	19.80869231
EOG732HH1	37.46498899
EOG732HH2	95.93730955
EOG732HH3	26.84305845
EOG732HH4	64.50488028
EOG732HH5	9.71379862
EOG732HH6	77.70760787
EOG732HH7	115.8556169
EOG732HH8	5.268232803
EOG732HH9	96.27995398
EOG732HHB	6.054268368
EOG732HHC	86.53461179
EOG732HHD	15.84988779
EOG732HHF	6.217945713
EOG732HHG	90.54253038
EOG732HHH	90.99645372
EOG732HHJ	41.01194015
EOG732HHK	115.6977963
EOG732HHM	82.26893105
EOG732HHN	4.149512671
EOG732HHP	135.6017668
EOG732HHQ	386.6417358
EOG732HHR	160.0682627
EOG732HHS	9.309913338
EOG732HHT	0.388717529
EOG732HHV	437.8496613
EOG732HHW	1470.20029
EOG732HJ0	76.67944993
EOG735CQW	15.5307641
EOG735CQX	44.77956586
EOG735CQZ	122.0662964
EOG735CR0	60.52271115
EOG735CR1	204.6894666
EOG735CR2	8.110788936
EOG735CR3	53.57767194
EOG735CR4	102.7332851
EOG735CR5	4.260682744
EOG735CR6	30.79019972
EOG735CR7	230.4751172
EOG735CR8	82.20752803
EOG735CR9	129.2373156
EOG735CRB	45.51972154
EOG735CRC	8.165635454
EOG735CRD	73.53360591
EOG735CRF	238.0735052
EOG735CRG	4.864787048
EOG735CRH	36.00896873
EOG735CRJ	0.35455703
EOG735CRK	882.6297609
EOG735CRN	38.39168928
EOG735CRP	172.9410044
EOG735CRQ	106.9201982
EOG735CRR	135.7208352
EOG735CRS	49.89508264
EOG735CRT	207.8693643
EOG735CRV	128.1377188
EOG735CRW	264.688079
EOG735CRZ	52.06667935
EOG735CS0	192.4281436
EOG735CS3	92.84964175
EOG735CS4	1.5533871
EOG735CS5	64.64112016
EOG7387ZN	37.29381671
EOG7387ZP	49.90785549
EOG7387ZQ	56.90836011
EOG7387ZR	8.503667702
EOG7387ZS	29.09910187
EOG7387ZT	88.70409598
EOG7387ZV	1.335089081
EOG7387ZW	707.2546934
EOG7387ZX	7.708148653
EOG7387ZZ	38.68643543
EOG738800	51.58821827
EOG738801	25.0493733
EOG738802	63.70398366
EOG738803	37.164057
EOG738804	1396.080303
EOG738805	16.62344729
EOG738806	59.10681428
EOG738807	45.16542504
EOG738808	6.711423044
EOG738809	0.539258707
EOG73880B	83.85173761
EOG73880C	40.15597959
EOG73880D	46.77029834
EOG73880F	14.45564619
EOG73880H	74.74386913
EOG73880J	64.74612325
EOG73880K	117.3493891
EOG73880P	23.27335461
EOG73880Q	1.629996995
EOG73880R	0.43152625
EOG73880S	270.2413682
EOG73880T	5.588466555
EOG73880X	0.68639597
EOG738810	2.9295823
EOG738811	0.559390895
EOG73C46N	4.581971933
EOG73C46P	39.4378462
EOG73C46Q	7.908756096
EOG73C46R	33.5295577
EOG73C46S	39.96128955
EOG73C46V	260.2055056
EOG73C46W	14.43309588
EOG73C46X	42.56293914
EOG73C46Z	6.368991115
EOG73C470	26.2831403
EOG73C472	55.53040185
EOG73C474	136.0426311
EOG73C475	23.73281251
EOG73C476	133.6357321
EOG73C477	32.65416881
EOG73C478	46.42685036
EOG73C479	105.9006577
EOG73C47B	246.7108216
EOG73C47C	117.16161
EOG73C47D	2.321710578
EOG73C47F	1046.918886
EOG73C47G	11.71192403
EOG73C47H	214.3820999
EOG73C47K	2.615184454
EOG73C47N	293.2867748
EOG73C47P	3475.064171
EOG73C47Q	6.854934947
EOG73C47R	663.4002246
EOG73C47T	30.56999207
EOG73C47V	171.5470883
EOG73G0FP	1.665365284
EOG73G0FQ	12.17622143
EOG73G0FR	39.14890727
EOG73G0FS	42.34751516
EOG73G0FT	55.56782008
EOG73G0FV	48.02116527
EOG73G0FW	5.733074422
EOG73G0FX	196.1859292
EOG73G0FZ	49.72331604
EOG73G0G0	23.22248776
EOG73G0G1	37.22622813
EOG73G0G2	18.43169495
EOG73G0G3	103.2139984
EOG73G0G4	3.503039161
EOG73G0G5	10.61351562
EOG73G0G6	120.0561247
EOG73G0G7	87.22283465
EOG73G0G8	44.02330854
EOG73G0G9	41.94267136
EOG73G0GB	82.38431558
EOG73G0GC	139.8119779
EOG73G0GD	156.7605469
EOG73G0GG	29.75021114
EOG73G0GH	47.21710559
EOG73G0GJ	211.2824801
EOG73G0GK	397.5286996
EOG73G0GM	14.02005543
EOG73G0GN	122.5428874
EOG73G0GP	144.9244225
EOG73G0GQ	229.7143774
EOG73G0GR	53.95728638
EOG73G0GT	1958.513705
EOG73G0GV	46.69419641
EOG73G0GW	9.608985154
EOG73G0GX	0.508052345
EOG73G0GZ	3.872027551
EOG73G0H1	3.205086907
EOG73JVPF	43.42142167
EOG73JVPG	10.1992038
EOG73JVPH	50.12600432
EOG73JVPJ	362.1131718
EOG73JVPK	54.36447363
EOG73JVPM	180.0900917
EOG73JVPN	29.14213012
EOG73JVPP	1.218308283
EOG73JVPQ	143.2222411
EOG73JVPR	297.4985186
EOG73JVPS	28.85841741
EOG73JVPT	675.3736078
EOG73JVPV	131.8783831
EOG73JVPX	151.7286629
EOG73JVPZ	16.11596141
EOG73JVQ1	51.57478185
EOG73JVQ2	66.66811528
EOG73JVQ3	44.65188728
EOG73JVQ4	0.61496436
EOG73JVQ5	80.29219889
EOG73JVQ6	2.114677285
EOG73JVQ7	267.7560459
EOG73JVQ8	104.588846
EOG73JVQ9	52.85943767
EOG73JVQB	2.603763981
EOG73JVQC	5.632260283
EOG73JVQD	129.3265641
EOG73JVQF	17.41372636
EOG73JVQM	0.532179852
EOG73JVQN	1.814046076
EOG73JVQP	806.3547441
EOG73JVQS	1.343400472
EOG73NQXG	56.4991849
EOG73NQXH	108.3376244
EOG73NQXJ	14.76135804
EOG73NQXK	165.492081
EOG73NQXM	23.01898484
EOG73NQXN	147.0877379
EOG73NQXP	53.15043326
EOG73NQXQ	154.1379604
EOG73NQXR	155.1309203
EOG73NQXS	3.988712236
EOG73NQXT	29.47498111
EOG73NQXV	100.7811939
EOG73NQXW	3.058951815
EOG73NQXX	9.936067374
EOG73NQXZ	95.59653645
EOG73NQZ0	1.223815406
EOG73NQZ1	126.7216845
EOG73NQZ2	30.04137122
EOG73NQZ3	4.057647604
EOG73NQZ4	152.0102132
EOG73NQZ5	178.6948012
EOG73NQZ6	207.7232213
EOG73NQZ7	1.817126387
EOG73NQZ8	40.48645635
EOG73NQZ9	1.882575124
EOG73NQZB	0.30265057
EOG73NQZC	350.6624859
EOG73NQZD	212.315087
EOG73NQZF	105.4935537
EOG73NQZJ	9.256654423
EOG73NQZM	1627.029809
EOG73NQZN	246.8267471
EOG73NQZP	100.6413297
EOG73NQZQ	140.0225661
EOG73NQZR	181.2706663
EOG73RM5F	6.656708913
EOG73RM5G	17.94302542
EOG73RM5H	26.64039844
EOG73RM5J	19.02967615
EOG73RM5K	148.5379284
EOG73RM5M	61.81888827
EOG73RM5N	144.5559714
EOG73RM5P	1.443819644
EOG73RM5Q	48.51345313
EOG73RM5R	28.22487336
EOG73RM5S	89.40520403
EOG73RM5T	715.2659124
EOG73RM5W	55.99411244
EOG73RM5X	57.1406787
EOG73RM5Z	266.3423439
EOG73RM60	11.91504321
EOG73RM61	92.1172707
EOG73RM62	69.24752008
EOG73RM63	24.78491197
EOG73RM64	5.62962536
EOG73RM65	169.5098364
EOG73RM66	155.5787077
EOG73RM67	123.1942494
EOG73RM68	182.9097899
EOG73RM69	0.756637039
EOG73RM6B	478.5338631
EOG73RM6C	220.4573154
EOG73RM6F	672.5541317
EOG73RM6G	120.8000009
EOG73RM6K	1.589460187
EOG73RM6M	31.49116825
EOG73RM6Q	0.612574565
EOG73VGD9	1.163538
EOG73VGDB	124.8927961
EOG73VGDC	14.06882443
EOG73VGDD	32.85547802
EOG73VGDF	32.26985658
EOG73VGDG	136.2691909
EOG73VGDH	365.3207062
EOG73VGDJ	111.2550144
EOG73VGDK	159.2448088
EOG73VGDN	19.57972607
EOG73VGDP	117.7603769
EOG73VGDQ	55.93000619
EOG73VGDR	21.05395329
EOG73VGDS	106.0919487
EOG73VGDT	3.45833827
EOG73VGDV	1.140246883
EOG73VGDW	101.3006421
EOG73VGDX	69.21412162
EOG73VGDZ	430.0367229
EOG73VGF0	24.13224373
EOG73VGF3	210.9403829
EOG73VGF4	308.0824709
EOG73VGF5	491.7342812
EOG73VGF8	268.9762659
EOG73VGF9	35.41933968
EOG73VGFC	0.378468329
EOG73VGFG	6.461476793
EOG73ZBN8	13.38517924
EOG73ZBN9	90.84733705
EOG73ZBNB	133.35288
EOG73ZBNC	115.1075984
EOG73ZBND	158.9448503
EOG73ZBNF	79.40766659
EOG73ZBNG	7.175042568
EOG73ZBNH	7.41605025
EOG73ZBNJ	2.891243883
EOG73ZBNK	42.22068287
EOG73ZBNM	111.1846458
EOG73ZBNN	1.028604616
EOG73ZBNP	0.746082753
EOG73ZBNQ	147.2488497
EOG73ZBNR	24.38371973
EOG73ZBNS	46.50094076
EOG73ZBNT	193.6365982
EOG73ZBNW	10.10656109
EOG73ZBNX	2.112571628
EOG73ZBNZ	492.8687335
EOG73ZBP1	38.28121824
EOG73ZBP2	63.72689326
EOG73ZBP3	60.01162191
EOG73ZBP4	0.460578108
EOG73ZBP5	20.7106785
EOG73ZBP6	5.505191543
EOG73ZBP7	121.1008996
EOG73ZBP9	48.935013
EOG73ZBPB	355.1663837
EOG73ZBPC	54.99337675
EOG73ZBPF	64.54469678
EOG73ZBPK	300.8161146
EOG73ZBPP	11.69719211
EOG7426W5	29.85565725
EOG7426W6	21.50513672
EOG7426W7	63.45034102
EOG7426W8	24.05171519
EOG7426W9	153.4914997
EOG7426WB	149.5596181
EOG7426WC	20.26948416
EOG7426WD	165.2999125
EOG7426WF	142.2383196
EOG7426WG	84.79044689
EOG7426WH	28.3359635
EOG7426WJ	8.994394002
EOG7426WK	159.408119
EOG7426WM	519.1166135
EOG7426WN	3.79309049
EOG7426WP	133.60115
EOG7426WQ	21.53987441
EOG7426WR	178.5402648
EOG7426WS	36.79209928
EOG7426WT	171.0492346
EOG7426WV	544.8903918
EOG7426WW	249.3494922
EOG7426X0	218.2271952
EOG7426X1	71.68306486
EOG7426X2	174.2543207
EOG7426X4	118.5003039
EOG7426X5	5.543243363
EOG7426X6	58.18899116
EOG7426X7	129.546585
EOG7426X9	27.89110612
EOG7426XC	274.8766298
EOG7426XD	100.4715162
EOG7426XF	1.311801517
EOG7426XG	68.35028667
EOG7426XH	6.08162242
EOG745343	41.77163642
EOG745344	41.64894738
EOG745345	124.193676
EOG745346	65.70290665
EOG745347	93.43274279
EOG745348	33.67657764
EOG745349	9.157243805
EOG74534B	24.23989653
EOG74534C	42.73311443
EOG74534D	20.8926836
EOG74534F	77.0963972
EOG74534G	154.476512
EOG74534H	12.64826815
EOG74534J	139.0260001
EOG74534K	22.03610669
EOG74534M	293.4180497
EOG74534N	70.40042902
EOG74534Q	0.873100156
EOG74534R	56.4108658
EOG74534S	98.4133117
EOG74534T	93.82606637
EOG74534V	6.487148372
EOG74534W	1.522598282
EOG74534X	1.302133835
EOG74534Z	1.413015705
EOG745350	153.2329825
EOG745351	2.751393752
EOG745352	92.0669786
EOG745353	1407.32816
EOG745355	66.23202155
EOG745356	16.93533434
EOG745357	3.092250756
EOG745358	15.27549175
EOG74535B	271.1726634
EOG74535H	11.5045918
EOG747ZC1	114.7542761
EOG747ZC2	181.369307
EOG747ZC3	214.6862394
EOG747ZC4	53.65630647
EOG747ZC5	38.13602935
EOG747ZC6	40.03473236
EOG747ZC7	186.0529905
EOG747ZC8	189.7709283
EOG747ZC9	154.8435438
EOG747ZCB	158.7367447
EOG747ZCD	44.47624128
EOG747ZCF	0.383455264
EOG747ZCG	0.342291257
EOG747ZCH	44.00224782
EOG747ZCJ	59.93155946
EOG747ZCK	1.796249638
EOG747ZCM	29.95770373
EOG747ZCN	51.11265659
EOG747ZCP	151.6470539
EOG747ZCQ	19.96043573
EOG747ZCR	180.4108297
EOG747ZCS	88.20784126
EOG747ZCT	4.723778628
EOG747ZCV	98.22399714
EOG747ZCW	82.56926786
EOG747ZCX	28.82944202
EOG747ZCZ	56.91558063
EOG747ZD1	209.2584075
EOG747ZD2	0.91731922
EOG747ZD3	181.0006321
EOG747ZD6	71.16067217
EOG747ZD7	99.34466666
EOG747ZD8	295.0217369
EOG747ZDC	365.8689225
EOG74BTM0	57.29974386
EOG74BTM1	24.23995193
EOG74BTM2	64.32683357
EOG74BTM3	20.19282812
EOG74BTM4	16.22143411
EOG74BTM5	66.79876479
EOG74BTM6	4.341238253
EOG74BTM7	124.6870496
EOG74BTM8	2.664006025
EOG74BTM9	52.74010324
EOG74BTMB	2.437285151
EOG74BTMC	107.1401027
EOG74BTMD	183.650069
EOG74BTMF	23.2845833
EOG74BTMG	28.00896314
EOG74BTMH	65.67117272
EOG74BTMJ	156.3834743
EOG74BTMK	1.403784197
EOG74BTMM	33.36246377
EOG74BTMP	170.807686
EOG74BTMQ	443.0678454
EOG74BTMR	12.76028892
EOG74BTMS	212.2514834
EOG74BTMT	78.53030656
EOG74BTMV	99.56108542
EOG74BTMW	39.48408605
EOG74BTMX	168.0107847
EOG74BTMZ	462.8868448
EOG74BTN0	3.265231695
EOG74BTN1	20.75610895
EOG74BTN2	4.380353709
EOG74BTN4	1.990843053
EOG74BTN5	1.561543175
EOG74BTN6	0.71799225
EOG74BTN9	1.2224151
EOG74BTNB	4149.391982
EOG74FPTW	12.87085668
EOG74FPTX	116.2381758
EOG74FPTZ	17.57669195
EOG74FPV0	156.3359158
EOG74FPV1	51.73623213
EOG74FPV2	61.0876186
EOG74FPV3	70.00933576
EOG74FPV4	76.09365173
EOG74FPV5	52.42003233
EOG74FPV6	39.23452342
EOG74FPV7	130.4541706
EOG74FPV8	129.9673424
EOG74FPV9	66.45456409
EOG74FPVB	58.97567223
EOG74FPVC	107.0387046
EOG74FPVD	50.40183084
EOG74FPVF	135.5747433
EOG74FPVG	62.76483946
EOG74FPVH	23.85557341
EOG74FPVJ	59.91144605
EOG74FPVK	83.24307523
EOG74FPVM	27.54155279
EOG74FPVP	11.62244736
EOG74FPVQ	280.4442937
EOG74FPVR	55.05146393
EOG74FPVS	18.5612071
EOG74FPVT	1.63655853
EOG74FPVV	0.47368623
EOG74FPVX	46.94833341
EOG74FPVZ	100.9561158
EOG74FPW0	66.82021981
EOG74FPW1	0.49410655
EOG74FPW2	188.3560008
EOG74FPW3	134.0612735
EOG74FPW5	1.443138682
EOG74JK2T	24.68415215
EOG74JK2V	86.21854589
EOG74JK2W	18.7235373
EOG74JK2X	94.40909167
EOG74JK2Z	137.7173084
EOG74JK30	61.60079501
EOG74JK31	55.52701484
EOG74JK32	2.868259666
EOG74JK33	91.86021866
EOG74JK34	1.947342086
EOG74JK35	83.73220789
EOG74JK36	21.36973841
EOG74JK37	92.081038
EOG74JK38	136.9445748
EOG74JK39	166.7434809
EOG74JK3B	102.233899
EOG74JK3C	26.73822459
EOG74JK3D	2.512316258
EOG74JK3F	36.19564756
EOG74JK3G	73.41916461
EOG74JK3H	54.23283317
EOG74JK3J	82.46573328
EOG74JK3K	57.97470341
EOG74JK3M	289.6573812
EOG74JK3N	148.8124795
EOG74JK3P	2.612989089
EOG74JK3Q	30.37442244
EOG74JK3R	106.04308
EOG74JK3S	259.589798
EOG74JK3T	26.58011944
EOG74JK3V	1.437467247
EOG74JK3Z	117.2929788
EOG74JK41	1.521918624
EOG74JK42	0.392787983
EOG74JK44	10.69912483
EOG74NF9T	11.06652123
EOG74NF9V	15.83860496
EOG74NF9W	44.2666869
EOG74NF9X	165.5855436
EOG74NF9Z	105.5067207
EOG74NFB1	61.98553028
EOG74NFB2	61.76127537
EOG74NFB3	1.658412406
EOG74NFB4	1.139875851
EOG74NFB5	25.6824439
EOG74NFB6	30.59237657
EOG74NFB7	24.57389511
EOG74NFB8	55.14079985
EOG74NFB9	144.0459537
EOG74NFBB	33.99718449
EOG74NFBC	40.94919249
EOG74NFBD	5.700733343
EOG74NFBF	1.045338148
EOG74NFBG	129.3438767
EOG74NFBH	1230.827754
EOG74NFBJ	84.00234909
EOG74NFBK	190.8719817
EOG74NFBM	6.461237737
EOG74NFBN	215.283396
EOG74NFBP	10.74635213
EOG74NFBQ	52.03493824
EOG74NFBR	38.57087703
EOG74NFBS	791.2441786
EOG74NFBT	34.30968151
EOG74NFBV	10.02095878
EOG74NFBW	467.0155208
EOG74NFBX	1907.61134
EOG74NFBZ	0.3624212
EOG74NFC1	0.345398646
EOG74NFC3	440.2693666
EOG74NFC5	203.0221945
EOG74R9JP	131.5103891
EOG74R9JQ	76.79683992
EOG74R9JR	38.02326666
EOG74R9JS	74.56365238
EOG74R9JT	56.9627385
EOG74R9JV	108.7641376
EOG74R9JW	341.6708719
EOG74R9JX	2.219275233
EOG74R9JZ	77.73316673
EOG74R9K0	63.3703427
EOG74R9K1	45.47702736
EOG74R9K2	155.1232001
EOG74R9K3	35.19657682
EOG74R9K4	139.5444626
EOG74R9K5	97.74258282
EOG74R9K6	67.66305157
EOG74R9K9	91.41107612
EOG74R9KB	101.6009479
EOG74R9KC	40.52887107
EOG74R9KF	32.99732211
EOG74R9KG	3.259074059
EOG74R9KH	74.81883365
EOG74R9KJ	14.81655809
EOG74R9KK	1.421988067
EOG74R9KM	83.55460712
EOG74R9KP	54.64293376
EOG74R9KR	2.153899665
EOG74R9KT	88.76902001
EOG74R9KW	1.325341829
EOG74R9KX	1.34575908
EOG74R9KZ	0.56638368
EOG74R9M0	13.36147918
EOG74V5SN	501.8564896
EOG74V5SP	87.28236231
EOG74V5SQ	2.198550574
EOG74V5SR	288.7140595
EOG74V5SS	65.82603627
EOG74V5ST	103.6531726
EOG74V5SV	1.518274188
EOG74V5SW	24.67737755
EOG74V5SX	104.7231058
EOG74V5SZ	144.3090307
EOG74V5T0	1.044803477
EOG74V5T1	31.37360816
EOG74V5T2	226.1694608
EOG74V5T3	156.2019031
EOG74V5T4	14.99267031
EOG74V5T5	1.228929033
EOG74V5T6	69.23914292
EOG74V5T7	2.955366766
EOG74V5T9	2.272076422
EOG74V5TB	146.2507711
EOG74V5TC	87.23053163
EOG74V5TD	44.85209844
EOG74V5TF	24.59247505
EOG74V5TG	169.6927692
EOG74V5TH	197.2483466
EOG74V5TJ	0.835497563
EOG74V5TK	0.716108015
EOG74V5TS	102.9148493
EOG74V5TT	85.48311573
EOG74V5TW	390.8930318
EOG74V5TX	3711.960251
EOG74Z21K	24.56449605
EOG74Z21M	86.56790075
EOG74Z21N	24.39672441
EOG74Z21P	1.084432211
EOG74Z21Q	73.94625065
EOG74Z21R	60.30262668
EOG74Z21S	377.5958277
EOG74Z21T	2.402375556
EOG74Z21V	137.5719191
EOG74Z21W	21.33086317
EOG74Z21X	15.99989248
EOG74Z21Z	287.3003593
EOG74Z220	66.20099317
EOG74Z221	16.78082307
EOG74Z222	11.590801
EOG74Z224	75.08387735
EOG74Z225	95.63670419
EOG74Z226	665.8386104
EOG74Z227	12.59708709
EOG74Z228	503.0632704
EOG74Z229	176.4757215
EOG74Z22B	137.235983
EOG74Z22C	175.4551484
EOG74Z22D	9.828561185
EOG74Z22F	0.613343623
EOG74Z22G	61.96399217
EOG74Z22H	217.127743
EOG74Z22J	63.87544102
EOG74Z22K	124.1115634
EOG74Z22N	477.5747021
EOG74Z22P	117.7402524
EOG74Z22S	2.927077079
EOG74Z22T	7.9901072
EOG751X8G	36.52604858
EOG751X8H	137.0076772
EOG751X8K	11.79554187
EOG751X8M	82.41638816
EOG751X8N	21.94845452
EOG751X8P	167.1383835
EOG751X8Q	59.9525988
EOG751X8R	105.3688953
EOG751X8S	7.437325032
EOG751X8T	201.5726808
EOG751X8V	211.3124348
EOG751X8W	8.737656021
EOG751X8X	182.0391532
EOG751X8Z	155.4824687
EOG751X90	113.1185404
EOG751X92	122.4206549
EOG751X93	1.157732985
EOG751X94	37.20075824
EOG751X95	78.95839802
EOG751X96	16.15664181
EOG751X97	12.05010545
EOG751X98	47.23146474
EOG751X99	107.0344764
EOG751X9B	11.58637977
EOG751X9C	42.75188356
EOG751X9D	290.620188
EOG751X9F	1.634106
EOG751X9G	735.1481882
EOG751X9J	83.43657477
EOG751X9K	274.0660665
EOG751X9M	157.9828571
EOG751X9N	3.092471671
EOG751X9Q	215.4012571
EOG751X9T	21.68958688
EOG754SHF	18.07803647
EOG754SHG	21.79673233
EOG754SHH	38.42252288
EOG754SHJ	20.2430635
EOG754SHK	0.931613729
EOG754SHM	0.68375796
EOG754SHN	14.22348217
EOG754SHP	27.85675664
EOG754SHQ	42.35388591
EOG754SHR	42.19840818
EOG754SHS	0.606404469
EOG754SHT	3.84774184
EOG754SHV	70.59666225
EOG754SHW	163.6828137
EOG754SHX	35.6850632
EOG754SHZ	21.81687428
EOG754SJ0	13.26337374
EOG754SJ1	26.23616069
EOG754SJ2	41.32721841
EOG754SJ3	2.264293731
EOG754SJ4	174.2591016
EOG754SJ5	223.5085342
EOG754SJ6	26.8080393
EOG754SJ7	147.1607085
EOG754SJ8	0.196777783
EOG754SJ9	102.4215656
EOG754SJB	104.3661476
EOG754SJC	99.68048616
EOG754SJD	1294.422601
EOG754SJF	287.5416346
EOG754SJG	0.37698
EOG754SJK	268.2311285
EOG754SJQ	473.7777069
EOG757NRB	29.1200199
EOG757NRC	72.97187553
EOG757NRD	127.0361524
EOG757NRF	20.02902972
EOG757NRG	56.25072781
EOG757NRH	13.07344325
EOG757NRK	2.652361278
EOG757NRP	212.6870102
EOG757NRQ	78.48510501
EOG757NRR	101.6116658
EOG757NRS	0.859430006
EOG757NRT	622.8306166
EOG757NRV	157.282413
EOG757NRW	133.8320472
EOG757NRX	103.0639937
EOG757NRZ	37.07832685
EOG757NS0	150.5382263
EOG757NS1	23.16508441
EOG757NS2	233.2218928
EOG757NS3	16.92539163
EOG757NS4	48.26435479
EOG757NS5	87.03328805
EOG757NS6	309.6176916
EOG757NS7	29.32072672
EOG757NS9	77.15240088
EOG757NSB	92.874584
EOG757NSC	133.1942966
EOG757NSF	124.0774153
EOG757NSG	2.033461119
EOG757NSH	8.033237648
EOG757NSJ	46.48299931
EOG757NSK	9.310406099
EOG75BJ08	0.880859746
EOG75BJ09	18.21248184
EOG75BJ0B	10.39393112
EOG75BJ0C	15.72639935
EOG75BJ0D	128.0974648
EOG75BJ0F	183.6320561
EOG75BJ0G	17.71055334
EOG75BJ0J	31.68309131
EOG75BJ0K	65.24617701
EOG75BJ0M	92.08891442
EOG75BJ0N	61.46795003
EOG75BJ0P	32.06477587
EOG75BJ0Q	45.15409482
EOG75BJ0R	132.4090511
EOG75BJ0S	21.74923861
EOG75BJ0T	124.8917995
EOG75BJ0V	18.17398447
EOG75BJ0W	87.86766278
EOG75BJ0X	57.57161342
EOG75BJ0Z	60.72329962
EOG75BJ11	137.372314
EOG75BJ12	459.0162188
EOG75BJ14	5.704576566
EOG75BJ15	394.9223297
EOG75BJ16	256.4706248
EOG75BJ17	137.7444403
EOG75BJ1B	4.616414091
EOG75BJ1C	0.760158329
EOG75BJ1D	1.68853575
EOG75BJ1F	122.8263522
EOG75BJ1J	0.550688183
EOG75FD77	215.5848329
EOG75FD78	31.5877784
EOG75FD79	6.146139353
EOG75FD7B	76.09429759
EOG75FD7C	207.1850967
EOG75FD7D	52.55754481
EOG75FD7F	75.73430667
EOG75FD7G	28.62258118
EOG75FD7H	127.913304
EOG75FD7J	41.42813516
EOG75FD7K	24.03869531
EOG75FD7M	11.89584251
EOG75FD7N	50.57777488
EOG75FD7P	61.58607149
EOG75FD7Q	29.08264186
EOG75FD7R	2.042417949
EOG75FD7S	171.1053739
EOG75FD7T	60.60247609
EOG75FD7V	9.198409261
EOG75FD7W	3.246976069
EOG75FD7X	145.4422859
EOG75FD7Z	14.47460654
EOG75FD80	3.763345304
EOG75FD81	3.056309442
EOG75FD82	60.76507095
EOG75FD83	29.95658331
EOG75FD84	14.88276982
EOG75FD85	19.22554484
EOG75FD86	120.0016104
EOG75FD87	56.90875654
EOG75FD88	2.256651997
EOG75FD8B	0.594609909
EOG75FD8C	575.9909067
EOG75FD8D	1009.712409
EOG75FD8G	65.93196777
EOG75J8G3	179.6073584
EOG75J8G4	111.477252
EOG75J8G5	28.63880942
EOG75J8G6	114.0045394
EOG75J8G7	3.893193745
EOG75J8G8	58.37128265
EOG75J8G9	35.71059105
EOG75J8GB	19.26762442
EOG75J8GC	46.08481509
EOG75J8GD	107.4881559
EOG75J8GF	60.65109191
EOG75J8GG	1.981739954
EOG75J8GH	134.0202072
EOG75J8GJ	61.72875689
EOG75J8GK	9.900177652
