cluster	kTotal	kWithin	kOut	kDiff
EOG783WQB	60.31901007	12.78904408	47.52996599	-34.7409219
EOG783WQF	43.67460465	27.02783277	16.64677188	10.38106089
EOG786RX8	56.06647122	30.48221139	25.58425983	4.897951559
EOG786RX9	23.84096167	1.97351012	21.86745155	-19.89394143
EOG786RXB	63.79174305	52.06885935	11.72288371	40.34597564
EOG786RXC	28.67761941	13.53907062	15.13854879	-1.599478171
EOG786RXD	30.17313191	12.86589021	17.3072417	-4.441351497
EOG786RXF	56.68198006	3.445342019	53.23663804	-49.79129602
EOG786RXG	14.81435738	3.260206653	11.55415073	-8.293944075
EOG786RXH	10.21735756	2.271693965	7.945663596	-5.67396963
EOG786RXJ	23.13022161	6.716069745	16.41415187	-9.69808212
EOG786RXM	17.15422174	4.053802619	13.10041912	-9.046616503
EOG786RXN	19.08356865	4.016498078	15.06707057	-11.05057249
EOG786RXP	24.96935045	7.542949261	17.42640118	-9.883451923
EOG786RXQ	53.11420213	11.48873438	41.62546775	-30.13673337
EOG786RXR	17.46031151	6.386598541	11.07371297	-4.687114428
EOG786RXS	43.60670508	6.013532846	37.59317224	-31.57963939
EOG786RXT	44.11157811	10.67860369	33.43297442	-22.75437074
EOG786RXV	20.38530223	9.304825789	11.08047644	-1.775650653
EOG786RXX	30.3706431	3.388418699	26.9822244	-23.5938057
EOG786RXZ	22.63579406	5.671825527	16.96396853	-11.29214301
EOG786RZ0	10.78602574	2.607967703	8.178058039	-5.570090336
EOG786RZ1	28.32142	8.370219734	19.95120027	-11.58098053
EOG786RZ3	23.60169452	8.178287083	15.42340744	-7.245120352
EOG786RZ4	104.1020173	18.34019235	85.76182497	-67.42163262
EOG786RZ8	59.61949021	2.922244627	56.69724558	-53.77500096
EOG786RZ9	44.32709161	10.2573768	34.06971481	-23.81233802
EOG789N59	50.54052019	3.11076265	47.42975754	-44.31899489
EOG789N5B	49.1474483	18.17927854	30.96816976	-12.78889122
EOG789N5D	36.57884662	6.290936154	30.28791047	-23.99697431
EOG789N5F	52.4711696	13.95492984	38.51623976	-24.56130992
EOG789N5G	56.01349372	15.55607123	40.45742249	-24.90135126
EOG789N5H	46.04877721	7.489131642	38.55964557	-31.07051392
EOG789N5J	46.00470799	30.71576261	15.28894538	15.42681722
EOG789N5K	19.27609623	3.449684682	15.82641155	-12.37672687
EOG789N5M	43.62970363	11.43732661	32.19237702	-20.75505041
EOG789N5N	41.86949686	24.95304621	16.91645065	8.036595562
EOG789N5P	18.29971412	13.35125356	4.948460568	8.402792988
EOG789N5Q	66.50458423	23.17976427	43.32481996	-20.14505569
EOG789N5S	56.60777856	8.018735959	48.5890426	-40.57030664
EOG789N5T	32.16219886	5.090771745	27.07142712	-21.98065537
EOG789N5V	16.42996268	4.68998704	11.73997564	-7.049988599
EOG789N5W	89.1478635	28.63962214	60.50824136	-31.86861923
EOG789N5Z	20.60991336	3.477552441	17.13236091	-13.65480847
EOG789N62	23.64711285	4.141857359	19.50525549	-15.36339813
EOG789N63	87.1322787	15.12763807	72.00464063	-56.87700256
EOG789N64	46.04754713	7.96970685	38.07784028	-30.10813343
EOG789N65	16.78139179	5.896473224	10.88491856	-4.988445338
EOG789N66	36.16660763	12.0541349	24.11247273	-12.05833783
EOG789N67	33.41003587	20.38629798	13.0237379	7.362560077
EOG789N6B	25.93583137	3.755108624	22.18072275	-18.42561412
EOG789N6C	44.60560481	13.21658448	31.38902033	-18.17243586
EOG789N6D	50.58099825	13.20253731	37.37846094	-24.17592363
EOG789N6G	81.51584137	45.34796514	36.16787623	9.180088904
EOG78DHD4	84.64551398	74.52138378	10.1241302	64.39725359
EOG78DHD6	36.53199169	4.304736512	32.22725518	-27.92251866
EOG78DHD7	58.97201844	25.04686595	33.92515249	-8.878286534
EOG78DHD8	29.44471294	10.88028543	18.56442752	-7.684142093
EOG78DHD9	29.01001454	15.88999152	13.12002303	2.769968492
EOG78DHDB	9.43071906	1.567191479	7.863527581	-6.296336102
EOG78DHDD	18.37669584	9.145024059	9.231671783	-0.086647724
EOG78DHDF	107.5308719	19.76373556	87.76713635	-68.0034008
EOG78DHDG	6.095747507	1.754691776	4.341055731	-2.586363954
EOG78DHDH	67.18917433	14.58060572	52.6085686	-38.02796288
EOG78DHDJ	94.20934377	19.20661537	75.0027284	-55.79611304
EOG78DHDK	50.10298758	11.73109268	38.3718949	-26.64080222
EOG78DHDM	23.39566404	13.01605191	10.37961213	2.636439783
EOG78DHDN	65.02345601	10.43659319	54.58686283	-44.15026964
EOG78DHDP	70.72330169	17.06416532	53.65913638	-36.59497106
EOG78DHDQ	89.13256444	33.90712784	55.2254366	-21.31830876
EOG78DHDR	5.714251034	2.13127574	3.582975294	-1.451699554
EOG78DHDV	24.35223307	7.895530735	16.45670233	-8.561171599
EOG78DHDW	26.25304906	9.852200682	16.40084838	-6.548647697
EOG78DHDX	9.44410926	2.0059811	7.43812816	-5.43214706
EOG78DHF1	26.00917523	11.95806787	14.05110736	-2.093039484
EOG78DHF4	55.87127878	32.02285186	23.84842691	8.174424947
EOG78DHF6	74.27609119	41.04777736	33.22831383	7.819463532
EOG78DHF7	46.27035534	9.947799727	36.32255562	-26.37475589
EOG78DHF8	61.93443728	9.325126553	52.60931073	-43.28418417
EOG78DHFB	17.53847379	3.316225816	14.22224798	-10.90602216
EOG78HCN3	10.68502985	3.956941721	6.728088129	-2.771146408
EOG78HCN4	34.78264215	16.67109014	18.11155201	-1.440461875
EOG78HCN5	78.88587948	47.38493909	31.50094039	15.88399869
EOG78HCN6	4.010692503	0.654469466	3.356223037	-2.701753571
EOG78HCN7	29.92320035	12.66875508	17.25444527	-4.585690196
EOG78HCN8	28.62038558	3.505281071	25.11510451	-21.60982344
EOG78HCNB	84.14095813	11.58393821	72.55701992	-60.97308171
EOG78HCNC	47.87635053	24.64632331	23.23002721	1.416296097
EOG78HCND	77.65382226	19.67176771	57.98205455	-38.31028684
EOG78HCNF	25.44916029	5.699988393	19.74917189	-14.0491835
EOG78HCNG	28.86634262	5.233360975	23.63298165	-18.39962068
EOG78HCNH	19.54015504	4.465361354	15.07479369	-10.60943233
EOG78HCNJ	29.90818399	10.9496113	18.95857269	-8.008961392
EOG78HCNK	39.98063829	9.590268324	30.39036997	-20.80010165
EOG78HCNM	36.67555009	6.806097731	29.86945236	-23.06335463
EOG78HCNN	26.64687331	5.821290986	20.82558232	-15.00429134
EOG78HCNP	18.32800014	2.786035049	15.54196509	-12.75593004
EOG78HCNQ	22.09504644	2.470370491	19.62467595	-17.15430546
EOG78HCNS	23.89939709	5.483309583	18.4160875	-12.93277792
EOG78HCNT	24.4364106	8.659867292	15.77654331	-7.116676015
EOG78HCNV	48.9210468	23.4658423	25.4552045	-1.989362201
EOG78HCNX	38.02590682	10.23528578	27.79062104	-17.55533526
EOG78HCNZ	19.62297458	4.676307979	14.9466666	-10.27035862
EOG78HCP0	23.76928387	4.178917854	19.59036602	-15.41144817
EOG78HCP3	14.34875824	4.796935175	9.55182306	-4.754887884
EOG78HCP5	24.38589935	7.947011202	16.43888815	-8.491876945
EOG78HCP6	33.16588455	6.829712233	26.33617232	-19.50646008
EOG78HCP8	29.69923701	8.665174031	21.03406298	-12.36888895
EOG78HCPB	30.96958717	8.382883944	22.58670322	-14.20381928
EOG78M7W0	26.17559979	3.860160822	22.31543897	-18.45527815
EOG78M7W1	61.52898173	34.3359484	27.19303333	7.142915075
EOG78M7W2	216.9819467	100.0067377	116.975209	-16.96847132
EOG78M7W4	42.36870804	10.87117093	31.4975371	-20.62636617
EOG78M7W5	39.45416857	3.773097948	35.68107062	-31.90797267
EOG78M7W6	29.38217637	3.188287311	26.19388906	-23.00560175
EOG78M7W7	107.1899706	36.59801787	70.5919527	-33.99393483
EOG78M7W8	17.54914148	4.428280554	13.12086092	-8.692580368
EOG78M7WB	51.82881898	38.05535176	13.77346723	24.28188453
EOG78M7WC	48.19660036	10.07909863	38.11750173	-28.0384031
EOG78M7WD	46.20625016	20.40909795	25.79715221	-5.388054259
EOG78M7WF	54.84832528	6.467318902	48.38100638	-41.91368748
EOG78M7WG	33.06788099	5.977703515	27.09017748	-21.11247396
EOG78M7WH	85.6616791	69.6246394	16.0370397	53.5875997
EOG78M7WJ	15.49447986	8.05024138	7.444238485	0.606002895
EOG78M7WM	14.47268234	3.749568423	10.72311391	-6.97354549
EOG78M7WN	38.52287539	16.10907488	22.4138005	-6.304725618
EOG78M7WT	18.8158331	6.656031699	12.1598014	-5.503769698
EOG78M7WV	36.37266267	25.11891498	11.25374768	13.8651673
EOG78M7WZ	9.520672546	2.013448252	7.507224294	-5.493776042
EOG78M7X1	39.01701402	20.19217079	18.82484323	1.367327555
EOG78M7X2	53.43789597	11.72189889	41.71599709	-29.9940982
EOG78M7X3	50.6946458	16.11710732	34.57753848	-18.46043116
EOG78M7X6	72.68500178	11.14008013	61.54492165	-50.40484152
EOG78M7X7	28.94106802	13.34207411	15.59899391	-2.256919794
EOG78Q43Z	41.71741358	22.51483644	19.20257714	3.312259301
EOG78Q440	42.0861583	18.95623676	23.12992154	-4.17368478
EOG78Q441	34.59541154	4.571663307	30.02374823	-25.45208492
EOG78Q442	66.91362654	41.14296571	25.77066083	15.37230487
EOG78Q443	47.37623298	17.72613399	29.65009898	-11.92396499
EOG78Q444	40.39608918	5.295066475	35.1010227	-29.80595623
EOG78Q445	29.48494547	4.571416658	24.91352882	-20.34211216
EOG78Q446	71.49221362	35.77349296	35.71872066	0.054772301
EOG78Q447	71.73645165	26.82865584	44.90779581	-18.07913998
EOG78Q448	41.60365551	13.09566749	28.50798803	-15.41232054
EOG78Q449	16.67874152	1.890023945	14.78871757	-12.89869363
EOG78Q44B	55.64705648	9.693902526	45.95315396	-36.25925143
EOG78Q44C	44.95175064	9.039958916	35.91179173	-26.87183281
EOG78Q44D	24.34336168	20.17398555	4.169376132	16.00460942
EOG78Q44F	41.82105124	13.34059829	28.48045295	-15.13985466
EOG78Q44H	28.08729595	6.710443805	21.37685215	-14.66640834
EOG78Q44J	27.99387791	9.903419674	18.09045823	-8.187038558
EOG78Q44K	42.29092806	12.85330367	29.43762439	-16.58432071
EOG78Q44M	22.24760351	5.082054498	17.16554901	-12.08349451
EOG78Q44P	33.62994748	11.71298686	21.91696063	-10.20397377
EOG78Q44Q	25.24396041	13.07312662	12.17083379	0.902292837
EOG78Q44R	13.70638293	4.791669239	8.914713688	-4.123044449
EOG78Q44V	21.8080394	6.186836186	15.62120321	-9.434367029
EOG78Q44X	56.10477711	32.66899524	23.43578187	9.233213376
EOG78Q44Z	16.02612275	3.716237561	12.30988519	-8.593647628
EOG78Q453	20.08638982	10.16728703	9.919102793	0.248184237
EOG78T0BV	13.00734821	2.341590759	10.66575745	-8.324166695
EOG78T0BW	54.14564568	5.971973891	48.17367179	-42.2016979
EOG78T0BZ	72.09716624	41.76365101	30.33351523	11.43013578
EOG78T0C0	21.43759958	6.775448025	14.66215156	-7.886703531
EOG78T0C1	76.85477352	36.00175748	40.85301604	-4.851258561
EOG78T0C2	13.67732372	2.386581397	11.29074232	-8.904160926
EOG78T0C3	61.18636971	3.574611615	57.6117581	-54.03714648
EOG78T0C4	13.02441599	2.511788689	10.51262731	-8.000838616
EOG78T0C6	20.30181436	3.092930996	17.20888337	-14.11595237
EOG78T0C7	76.08123513	43.68714725	32.39408788	11.29305938
EOG78T0C9	13.68245544	3.225236653	10.45721878	-7.231982131
EOG78T0CB	20.18562715	6.233239596	13.95238755	-7.719147955
EOG78T0CC	16.96217491	8.541632285	8.420542628	0.121089658
EOG78T0CF	57.47682125	36.42647844	21.05034281	15.37613562
EOG78T0CG	56.0128813	13.19800669	42.81487461	-29.61686792
EOG78T0CH	19.30065349	4.073720906	15.22693258	-11.15321168
EOG78T0CJ	39.42497332	5.899657995	33.52531533	-27.62565734
EOG78T0CK	26.32867842	2.611602917	23.7170755	-21.10547259
EOG78T0CM	50.19579184	13.25483713	36.94095471	-23.68611758
EOG78T0CQ	23.39266826	4.556457774	18.83621048	-14.27975271
EOG78T0CR	28.7293684	19.49283479	9.236533609	10.25630118
EOG78T0CV	66.29633021	12.16641131	54.1299189	-41.96350759
EOG78T0CW	26.69723935	7.121505364	19.57573399	-12.45422863
EOG78T0CZ	45.62704096	20.95515524	24.67188573	-3.716730488
EOG78T0D1	27.03097577	8.693424014	18.33755176	-9.644127742
EOG78T0D3	16.9753607	3.886835878	13.08852482	-9.201688947
EOG78WVKT	21.13445267	2.663329762	18.4711229	-15.80779314
EOG78WVKV	42.64785998	20.80747329	21.84038669	-1.032913406
EOG78WVKX	40.83234003	18.10687812	22.72546191	-4.618583786
EOG78WVKZ	29.68363314	14.15710297	15.52653017	-1.369427203
EOG78WVM0	16.00801974	5.470526456	10.53749328	-5.066966826
EOG78WVM1	40.97848899	16.83168082	24.14680817	-7.315127348
EOG78WVM2	18.39188205	4.275868317	14.11601373	-9.840145415
EOG78WVM3	36.95692044	11.13551964	25.8214008	-14.68588116
EOG78WVM4	23.3473132	11.07581246	12.27150074	-1.195688275
EOG78WVM7	15.78386839	4.787062491	10.9968059	-6.209743412
EOG78WVM8	17.78456946	8.910559514	8.874009946	0.036549568
EOG78WVMC	19.2379391	3.242390571	15.99554853	-12.75315796
EOG78WVMD	19.40822933	3.280546985	16.12768234	-12.84713536
EOG78WVMH	97.63248516	21.40549079	76.22699437	-54.82150357
EOG78WVMJ	27.15829263	3.371997009	23.78629562	-20.41429861
EOG78WVMK	101.1302951	63.37984696	37.75044815	25.62939881
EOG78WVMM	30.31487246	6.617032778	23.69783968	-17.0808069
EOG78WVMP	75.99919327	12.97470954	63.02448373	-50.0497742
EOG78WVMR	37.69392786	16.14456717	21.54936069	-5.404793516
EOG78WVMS	28.81089184	11.67576498	17.13512686	-5.459361882
EOG78WVMT	39.74769618	10.24187197	29.50582421	-19.26395224
EOG78WVMV	136.3621699	47.25801534	89.10415456	-41.84613922
EOG78WVMX	63.18043856	9.119001964	54.0614366	-44.94243464
EOG790QTR	13.47863032	2.757163123	10.7214672	-7.964304076
EOG790QTS	15.07908837	3.293421097	11.78566727	-8.492246172
EOG790QTT	36.10703819	6.870944602	29.23609359	-22.36514899
EOG790QTV	23.55488837	5.546909709	18.00797866	-12.46106895
EOG790QTW	40.09843608	3.279003256	36.81943283	-33.54042957
EOG790QTZ	19.79202267	3.276257092	16.51576558	-13.23950849
EOG790QV0	13.49301855	3.959685543	9.533333004	-5.573647461
EOG790QV1	13.29431947	2.384168312	10.91015116	-8.525982844
EOG790QV2	39.64495073	20.07212044	19.57283029	0.499290155
EOG790QV3	51.62512246	11.77715094	39.84797152	-28.07082057
EOG790QV4	19.32840953	2.254625415	17.07378412	-14.8191587
EOG790QV6	62.99173741	12.67316204	50.31857536	-37.64541332
EOG790QV7	54.19636865	13.84289317	40.35347548	-26.51058231
EOG790QV8	20.10913945	3.625120191	16.48401926	-12.85889907
EOG790QV9	85.55948161	15.97506573	69.58441588	-53.60935015
EOG790QVC	64.91689918	57.57996825	7.336930928	50.24303732
EOG790QVF	14.07753022	5.868353719	8.209176499	-2.34082278
EOG790QVH	23.64747357	3.980198359	19.66727521	-15.68707685
EOG790QVJ	42.47119763	7.699021773	34.77217586	-27.07315408
EOG790QVK	56.81730525	3.254917736	53.56238751	-50.30746978
EOG790QVP	61.23758237	4.413761635	56.82382073	-52.4100591
EOG790QVQ	47.30514258	11.84437526	35.46076732	-23.61639206
EOG790QVR	97.27267941	25.36917264	71.90350677	-46.53433413
EOG790QVS	44.10713888	8.690854156	35.41628472	-26.72543057
EOG793M2N	12.31659649	2.728997499	9.587598987	-6.858601488
EOG793M2P	74.85091769	11.18052091	63.67039679	-52.48987588
EOG793M2Q	46.51908958	14.58923169	31.92985789	-17.3406262
EOG793M2R	18.96557496	3.582897997	15.38267696	-11.79977897
EOG793M2S	22.58963633	3.494207629	19.0954287	-15.60122107
EOG793M2T	12.43962494	3.512176732	8.927448208	-5.415271476
EOG793M2V	16.74916737	4.814135808	11.93503156	-7.120895752
EOG793M2W	141.0551796	74.80978335	66.2453963	8.564387048
EOG793M2Z	42.00724435	23.33624623	18.67099812	4.665248106
EOG793M30	15.84912916	3.415581286	12.43354787	-9.017966589
EOG793M31	31.52425993	6.339486768	25.18477316	-18.84528639
EOG793M32	7.708532414	2.058267201	5.650265212	-3.591998011
EOG793M33	38.09128408	7.844162927	30.24712115	-22.40295822
EOG793M34	31.21074931	6.466102654	24.74464665	-18.278544
EOG793M35	37.41349463	13.15866518	24.25482944	-11.09616426
EOG793M36	21.4832615	3.846442106	17.63681939	-13.79037729
EOG793M37	30.38555302	6.156621882	24.22893114	-18.07230926
EOG793M38	46.39161562	28.54483873	17.84677689	10.69806184
EOG793M39	50.26110995	28.85243807	21.40867189	7.443766177
EOG793M3C	45.85635544	9.819924197	36.03643124	-26.21650704
EOG793M3D	12.94826224	2.526179854	10.42208238	-7.895902529
EOG793M3F	36.63603166	18.5325355	18.10349616	0.429039339
EOG793M3G	17.97992981	3.538841949	14.44108786	-10.90224591
EOG793M3J	26.13070723	5.207388071	20.92331916	-15.71593109
EOG793M3N	23.2717748	8.154209237	15.11756556	-6.963356327
EOG793M3P	69.65026033	9.833646035	59.81661429	-49.98296826
EOG793M3R	94.70026349	18.18210571	76.51815778	-58.33605207
EOG793M3T	31.26287178	12.13978992	19.12308186	-6.983291935
EOG793M3V	24.95547115	6.924549621	18.03092153	-11.10637191
EOG793M3W	58.77689867	22.58901303	36.18788564	-13.59887261
EOG793M3X	19.02703246	5.724662236	13.30237022	-7.577707987
EOG793M41	56.82704346	25.93670391	30.89033955	-4.953635635
EOG796G9J	29.83715969	20.05678749	9.780372203	10.27641529
EOG796G9K	50.85764219	11.38584823	39.47179396	-28.08594573
EOG796G9M	40.55528763	12.3752915	28.17999613	-15.80470464
EOG796G9N	19.09424529	5.860481317	13.23376398	-7.373282658
EOG796G9Q	17.62399936	2.166225595	15.45777377	-13.29154817
EOG796G9R	25.55104869	11.3762598	14.17478889	-2.798529094
EOG796G9S	30.1370962	10.53805333	19.59904287	-9.060989543
EOG796G9T	46.56076061	8.284299146	38.27646146	-29.99216231
EOG796G9V	33.2635401	5.261506306	28.00203379	-22.74052749
EOG796G9W	80.39428315	45.83907931	34.55520384	11.28387547
EOG796G9X	14.10543678	3.875455967	10.22998082	-6.354524849
EOG796GB0	14.14081929	3.55139977	10.58941953	-7.038019755
EOG796GB1	5.752204088	2.27913503	3.473069057	-1.193934027
EOG796GB2	154.6340119	75.96935581	78.66465605	-2.695300236
EOG796GB3	61.58885109	38.88933463	22.69951646	16.18981817
EOG796GB4	11.34505201	2.204711927	9.140340083	-6.935628156
EOG796GB5	83.73685805	26.40779466	57.32906338	-30.92126872
EOG796GB7	91.02216684	29.06255474	61.9596121	-32.89705735
EOG796GB9	62.11253526	30.21987219	31.89266307	-1.672790874
EOG796GBC	31.8862624	5.693346083	26.19291632	-20.49957023
EOG796GBG	50.38164317	17.15368635	33.22795683	-16.07427048
EOG796GBJ	6.881488998	1.392998362	5.488490636	-4.095492274
EOG796GBM	74.31446323	25.11860301	49.19586022	-24.07725722
EOG796GBQ	25.93249396	11.72119751	14.21129645	-2.490098941
EOG796GBS	25.96704058	2.89043496	23.07660562	-20.18617066
EOG799BJJ	33.98680001	17.91770979	16.06909021	1.84861958
EOG799BJK	60.73892822	32.20295524	28.53597298	3.666982254
EOG799BJM	26.66473526	9.886106739	16.77862852	-6.892521778
EOG799BJN	10.5280979	1.443907873	9.084190025	-7.640282152
EOG799BJP	55.64137202	10.37236101	45.26901101	-34.89665
EOG799BJQ	18.49306468	8.891374415	9.601690262	-0.710315848
EOG799BJR	14.45398332	6.15555133	8.29843199	-2.142880661
EOG799BJS	36.32164074	17.505869	18.81577174	-1.309902746
EOG799BJT	22.48161293	7.910656846	14.57095608	-6.660299234
EOG799BJV	9.021919188	2.036679986	6.985239202	-4.948559216
EOG799BJW	26.04253257	9.915908909	16.12662367	-6.210714756
EOG799BJX	11.96972729	3.142567312	8.827159977	-5.684592665
EOG799BJZ	66.56267757	35.17308903	31.38958854	3.783500493
EOG799BK0	30.95756735	6.940596478	24.01697087	-17.07637439
EOG799BK1	127.3168217	64.50587557	62.8109461	1.694929466
EOG799BK2	82.83465803	55.79537503	27.039283	28.75609203
EOG799BK3	36.69887829	18.9843858	17.71449248	1.269893319
EOG799BK4	44.7339742	11.35171656	33.38225764	-22.03054107
EOG799BK6	21.92056133	12.28858445	9.631976883	2.656607563
EOG799BK7	72.2679259	17.85859418	54.40933172	-36.55073753
EOG799BKD	39.72493874	18.044371	21.68056774	-3.636196734
EOG799BKH	102.1640647	28.9553258	73.20873885	-44.25341305
EOG799BKJ	46.11830471	7.75480099	38.36350372	-30.60870273
EOG799BKK	8.925429614	4.144038279	4.781391335	-0.637353056
EOG799BKP	55.71696991	11.84890046	43.86806945	-32.01916899
EOG79D6SG	27.2245079	11.96730034	15.25720756	-3.289907221
EOG79D6SH	19.33792646	9.138288889	10.19963758	-1.061348687
EOG79D6SJ	24.38101421	2.034435398	22.34657881	-20.31214341
EOG79D6SK	18.81795414	8.725528963	10.09242518	-1.366896213
EOG79D6SM	25.44376392	8.188663016	17.2551009	-9.066437888
EOG79D6SP	148.8771227	55.0051281	93.8719946	-38.8668665
EOG79D6SQ	52.16124571	24.57580015	27.58544556	-3.009645406
EOG79D6SR	10.69440929	3.7301573	6.964251993	-3.234094693
EOG79D6SS	25.92500696	10.80677686	15.11823011	-4.31145325
EOG79D6ST	39.08321362	5.706414047	33.37679958	-27.67038553
EOG79D6SV	41.84409385	11.53768528	30.30640857	-18.76872329
EOG79D6SW	37.50916431	20.09618939	17.41297492	2.683214479
EOG79D6SZ	40.44360668	19.80758219	20.6360245	-0.82844231
EOG79D6T0	20.24114783	5.068639944	15.17250789	-10.10386795
EOG79D6T2	37.37471321	9.519049374	27.85566383	-18.33661446
EOG79D6T3	50.40370086	28.76963885	21.63406201	7.135576837
EOG79D6T4	19.95008387	6.50272858	13.44735529	-6.944626709
EOG79D6T5	55.58632437	14.98222806	40.60409631	-25.62186824
EOG79D6T6	15.94094996	3.904637148	12.03631281	-8.131675665
EOG79D6T7	18.06267683	3.741479403	14.32119743	-10.57971802
EOG79D6T8	30.35923366	10.43921181	19.92002185	-9.480810046
EOG79D6TB	21.53777368	5.876326293	15.66144739	-9.785121097
EOG79D6TD	51.96518192	13.40174601	38.56343591	-25.1616899
EOG79D6TF	16.44501951	3.574977585	12.87004192	-9.295064337
